,Id,Nummer,Titels,Initialen,Tussenvoegsel,Achternaam,Voornamen,Roepnaam,Geslacht,Functie,Geboortedatum,Geboorteplaats,Geboorteland,Overlijdensdatum,Overlijdensplaats,Woonplaats,Land,ContentType,ContentLength,GewijzigdOp,ApiGewijzigdOp,Verwijderd
194,1b4f86cc-ee89-4d85-8120-41147df2534e,2149.0,,J,van,Vollenhoven,,,man,Oud Kamerlid,1866-12-13T00:00:00+01:00,-,,1923-11-26,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.3063096Z,False
195,3f1dca44-d9fe-459a-9e33-41272547cbac,2292.0,ir,R.W.F.,,Kortenhorst,Roland Werner Francois,Roland,man,Oud Kamerlid,1958-06-14T00:00:00+02:00,Eindhoven,,,,Zwolle,NL,image/jpeg,3835.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1505289Z,False
196,5aafd366-2c3c-4385-a9a5-412eae58b581,1328.0,,RPH,de,Bousies,,,man,Oud Kamerlid,1789-03-02T00:00:00+01:00,-,,1875-01-01,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8511825Z,False
197,7e8dd7ba-ea7d-4be7-87b4-4137c3b8535a,1919.0,,J,van,Rijzewijk,,,man,Oud Kamerlid,1880-07-18T00:00:00+02:00,-,,1939-10-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6807946Z,False
198,1bdd5fcc-6231-4781-a4b6-413ae942af01,2749.0,,G.J.M.,,Segers,Gert-Jan Maarten,Gert-Jan,man,Tweede Kamerlid,1969-07-09T00:00:00+02:00,Lisse,Nederland,,,Hoogland,NL,image/jpeg,30154.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8546716Z,False
199,5eae9ddd-cde0-4a0d-b8d9-414f284c38c2,,,,,,,,,,,,,,,,,,,,,
200,ba5e0b67-5a0f-4f0c-922b-4158b6c1902a,,,,,,,,,,,,,,,,,,,,,
201,b9dca1fd-f7aa-437b-86f5-4177b7343657,136.0,,G,,Ritmeester,,,man,Oud Kamerlid,1883-12-29T00:00:00+01:00,Zwolle,,1966-02-27,Zwolle,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.1748259Z,False
202,00a44d7f-22c5-4b86-be1c-418cc38c5091,1299.0,,E,,Fokker,,,man,Oud Kamerlid,1849-07-14T00:00:00+02:00,-,,1936-06-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.7730625Z,False
203,4d8af27d-be87-4b56-9516-418ff5ac4f6c,933.0,,AGM,van de,Vondervoort,,,vrouw,Oud Kamerlid,1950-04-09T00:00:00+02:00,Raalte,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6157088Z,False
204,17eaf1ba-10ea-42f2-8804-41aa0073bcd4,2295.0,,J.J.,,Mastwijk,Jan Johannes,Jan,man,Oud Kamerlid,1949-12-14T00:00:00+01:00,Vleuten,,,,Hoogeveen,NL,image/jpeg,7077.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1661544Z,False
205,6a1640cb-d4dd-494d-bba6-41ad3d423866,1098.0,,AHA,,Arts,,,,Oud Kamerlid,1845-04-20T00:00:00+02:00,-,,1926-03-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4444223Z,False
206,a28a9671-daf5-44fd-a016-41c255d7590f,,,,,,,,,,,,,,,,,,,,,
207,353c2666-9108-497b-8b18-41c9f7e2c33f,2115.0,,AJJH,,Verheyen,,,man,Oud Kamerlid,1774-07-18T00:00:00+02:00,-,,1833-12-03,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2750596Z,False
208,54cbf78c-ae5e-49b7-8fcc-41d0fb7b5855,2676.0,,A.Z.,,Merkies,Arnold Zoltán,Arnold,man,Oud Kamerlid,1968-12-06T00:00:00+01:00,Bodegraven,Nederland,,,Amsterdam,NL,image/jpeg,30856.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.885923Z,False
209,29197f86-c139-4953-9dec-41eda0a1f1de,116.0,mr.,JR,,Thorbecke,,,man,Oud Kamerlid,1798-01-14T00:00:00+01:00,Zwolle,,1872-06-04,'s-Gravenhage,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.1904491Z,False
210,f04731a1-5d1e-4633-b460-4205a9b38cf2,995.0,dr,T.W.,,Rietkerk,Theo,Theo,man,Oud Kamerlid,1962-10-18T00:00:00+02:00,Goes,,,,Kampen,NL,image/jpeg,4752.0,2020-11-20T13:29:40+01:00,2020-11-20T12:34:27.7564098Z,False
211,36341a24-5617-493e-9805-420c3a5b8f76,,,,,,,,,,,,,,,,,,,,,
212,d1378f85-d754-4f27-b830-420f5cda9f8c,1700.0,,PL,de,Lom de Berg,,,man,Oud Kamerlid,1804-05-03T00:00:00+02:00,-,,1873-12-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8990355Z,False
213,ca77a4f7-56e3-4f93-9ee9-4217b97fd89d,41947.0,,M.P.,,Meijer (SP),Meta,Meta,vrouw,Eerste kamerlid,1969-08-22T00:00:00+02:00,Schiedam,Nederland,,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:43:21.1047172Z,False
214,78d8748c-7690-4c87-b927-42311124607c,1035.0,mr.drs.,F.H.H.,,Weekers,Frans Hubertus Henricus,Frans,man,Oud Kamerlid,1967-10-17T00:00:00+02:00,Weert,Nederland,,,Weert,NL,image/jpeg,23048.0,2020-11-20T13:29:40+01:00,2020-11-20T12:35:13.0850077Z,False
215,d8b735b0-8332-4e85-8e06-424dd8b488d7,762.0,drs.,JD,,Gabor,,,man,Oud Kamerlid,1940-03-14T00:00:00+01:00,"Gy""r",,,,Almere,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:22.0991953Z,False
216,be893b11-9b8c-4584-8f57-425c22ec1f11,1588.0,,JL,de,Jonge,,,man,Oud Kamerlid,1826-01-21T00:00:00+01:00,-,,1887-07-12,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4610747Z,False
217,5922a036-7293-4f40-ba7d-42632f6f4358,1204.0,,OT,,Bosgra,,,man,Oud Kamerlid,1835-10-28T00:00:00+01:00,-,,1888-08-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.6632246Z,False
218,052bc15a-6c18-478c-abba-42801ca9fefc,,,,,,,,,,,,,,,,,,,,,
219,5a0ebca8-aca6-476f-a170-42839f590ea8,755.0,drs.,EA,de,Graaff-van Meeteren,,Els,vrouw,Oud Kamerlid,1946-07-26T00:00:00+02:00,Arnhem,,,,Cabauw,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:22.0835624Z,False
220,f57f7d15-6ce3-4f2a-b3ff-428b298a44e6,,,,,,,,,,,,,,,,,,,,,
221,ce85b61c-0ae4-4817-8c93-429131c9240c,2118.0,,BJ,,Verhoeven,,,man,Oud Kamerlid,1897-04-29T00:00:00+02:00,-,,1965-06-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.3688149Z,False
222,3cf2b99d-0b14-4997-8d69-4299195335d7,693.0,,JTM,,Veldhuizen,,,man,Oud Kamerlid,1939-09-28T00:00:00+02:00,Haarlem,,2002-04-16,Hilversum,Haarlem,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7709855Z,False
223,ca3d44c7-46cd-45ce-bf3b-42b374a5f9f3,1592.0,,AF,,Jongstra,,,man,Oud Kamerlid,1808-04-12T00:00:00+02:00,-,,1871-08-04,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3985685Z,False
224,cd38292b-6259-45b7-a5b7-42c6b6c9d63b,309.0,,T,,Walburg,,,man,Oud Kamerlid,1913-06-13T00:00:00+02:00,St. Anna Parochie,,1973-02-14,Zwolle,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0664235Z,False
225,5bfdb381-4827-4614-b03d-42c828ab53bf,1619.0,,LWCH,,Keuchenius,,,man,Oud Kamerlid,1822-10-21T00:00:00+02:00,-,,1893-12-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4454477Z,False
226,4bc457f5-b3d3-4fd2-8b10-42e2315483e8,763.0,drs.,M,,Rabbae,Mohamed,Mohamed,man,Oud Kamerlid,1941-03-08T00:00:00+01:00,Berrechid,,,,Maarssen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:22.067931Z,False
227,48361956-624f-4302-af48-43156532adbf,337.0,mr.,EK,,Tuinstra,,,vrouw,Oud Kamerlid,1931-10-26T00:00:00+01:00,Ommen,,,,Oegstgeest,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0039296Z,False
228,9ea6510e-92b0-43a7-920d-431633e5eac3,92.0,,J,de,Ruiter,,,man,Oud Kamerlid,1893-03-22T00:00:00+01:00,Schoonhoven,,1969-07-25,Alphen a/d Rijn,Alphen a/d Rijn,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.2529525Z,False
229,bb3a9cf3-6f64-4092-85a1-4318244ee603,4989.0,Mr. Dr. ,T.H.P.,,Baudet,Thierry Henri Philippe,Thierry,man,Tweede Kamerlid,1983-01-28T00:00:00+01:00,Heemstede,Nederland,,,Amsterdam,NL,image/jpeg,29815.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.9484234Z,False
230,7cdbf3ae-b97e-4c87-8361-4353cbb4f6c8,58.0,dr.,WLPM,de,Kort,,,man,Oud Kamerlid,1909-06-04T00:00:00+02:00,Tilburg,,1993-05-07,Villeneuve-de-berg                 ,Etten Leur,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:29.11225Z,False
231,29104106-51de-4c80-b9e8-4365cb8a25a5,2176.0,,S,van,Walchren,,,man,Oud Kamerlid,1791-05-27T00:00:00+02:00,-,,1871-01-16,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2750596Z,False
232,4b82859c-8e75-4676-9cce-4381c13d483c,1268.0,,W,,Dolk,,,man,Oud Kamerlid,1853-10-11T00:00:00+02:00,-,,1932-02-26,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.554267Z,False
233,27bcbc60-1d60-4fec-993c-4382720ece6a,1106.0,,J,de,Backer,,,man,Oud Kamerlid,1787-08-17T00:00:00+02:00,-,,1850-08-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:18.4287994Z,False
234,84fda3d5-b6c3-4a18-a0da-43a04eebff26,,,,,,,,,,,,,,,,,,,,,
235,be0dbf30-acdd-4aae-9c44-43a07b8cf55f,473.0,drs.,EC,,Visser,,,man,Oud Kamerlid,1935-06-19T00:00:00+02:00,Amsterdam,,1997-10-27,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8012578Z,False
236,3aaaeafb-7671-444b-a0b9-43abd07d21a9,1603.0,,JC,van de,Kasteele,,,man,Oud Kamerlid,1780-03-26T00:00:00+01:00,-,,1835-07-01,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4454477Z,False
237,f5858d16-a19b-43cb-b25a-43bd596864f0,2272.0,,A.J.W.,,Duyvendak,Anton Johan Wijnand,Wijnand,man,Oud Kamerlid,1957-11-30T00:00:00+01:00,Markelo,,,,Amsterdam,NL,image/jpeg,5079.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1817774Z,False
238,6bcaf486-5575-4e49-b628-43db6ef44196,1888.0,,J,,Rau van Gameren,,,man,Oud Kamerlid,1799-09-28T00:00:00+02:00,-,,1876-03-05,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.5714138Z,False
239,0a71f904-24a9-4dc2-a2f7-43e369b0bcd8,,,,,,,,,,,,,,,,,,,,,
240,41f9cf0a-60c8-4af3-a978-43ef3c9a3928,187.0,drs.,FLAJ,,Wolters,,,man,Oud Kamerlid,1943-10-21T00:00:00+02:00,Venlo,,2005-02-09,Venlo,Venlo-Blerick,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.6123301Z,False
241,07de26f3-a939-4ae4-b7a5-43f868a665d1,2617.0,,P.A.,,Dijkstra,Pietje Aafke,Pia,vrouw,Tweede Kamerlid,1954-12-09T00:00:00+01:00,Franeker,Nederland,,,Utrecht,NL,image/jpeg,47608.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4323346Z,False
242,ef8aa933-9ae1-48e3-bb31-44003478f5e3,,,,,,,,,,,,,,,,,,,,,
243,31b0b569-41ea-49df-bd3e-441cfdb11ef6,1605.0,,Y,,Keestra,,,man,Oud Kamerlid,1891-01-03T00:00:00+01:00,-,,1959-02-28,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.4923236Z,False
244,0b8ed215-cdea-47b9-903c-4423f890c783,,,,,,,,,,,,,,,,,,,,,
245,022806da-fd2c-437e-8f2a-44466cfc37ae,,,,,,,,,,,,,,,,,,,,,
246,a75e7d12-bae2-4066-8abc-44671cefb986,376.0,drs.,K,,Kolthoff,,,man,Oud Kamerlid,1936-06-19T00:00:00+02:00,Amsterdam,,,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0508046Z,False
247,a950ed24-e42d-4cdc-bf1b-4474737b0e4d,36.0,,JM,,Willems,,,man,Oud Kamerlid,1909-03-14T00:00:00+01:00,Tilburg,,1974-11-30,Oisterwijk,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:24.0809274Z,False
248,aa364bb4-8348-44b0-8430-44816c46e5bc,2214.0,,DJ,,Wijnkoop,,,man,Oud Kamerlid,1876-03-11T00:00:00+01:00,-,,1941-05-07,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.4313126Z,False
249,06debf37-e03a-47c5-af94-448540f7ffaa,950.0,,M,,Luimstra-Albeda,,,vrouw,Oud Kamerlid,1935-04-08T00:00:00+02:00,-,,,,Zeewolde,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6938343Z,False
0,f659f92d-14f0-41f8-847b-4498d9ac3d20,2415.0,drs.,J.H.,,Eigeman,,Jean,man,Oud Kamerlid,1946-01-06T00:00:00+01:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:41:19.6662007Z,False
1,1b7161fe-3159-4938-8584-44a746af0dc1,,,,,,,,,,,,,,,,,,,,,
2,bbe29be4-56f8-4d68-ae7a-44ac2fae2c8a,,,,,,,,,,,,,,,,,,,,,
3,c3a9327a-fe0e-4a5f-ab51-44aeec77de27,1291.0,,AJW,,Farncombe Sanders,,,man,Oud Kamerlid,1833-07-02T00:00:00+02:00,-,,1896-09-07,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:14.6480173Z,False
4,70ac006d-9cdf-4027-baa5-44b37c5fb072,276.0,drs.,J,,Reehorst,,,man,Oud Kamerlid,1923-03-21T00:00:00+01:00,Rotterdam,,,,Haarlem,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.0039296Z,False
5,4555c6a9-a6d5-4c9a-98ac-44e580e58f63,1524.0,,BJ,,Holvoet,,,man,Oud Kamerlid,1763-02-27T00:00:00+01:00,-,,1838-01-23,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3985685Z,False
6,e5a188f3-91be-440a-9af1-44fbf7e62807,2559.0,,M.,,Hilkens,Myrthe,Myrthe,vrouw,Oud Kamerlid,1979-01-31T00:00:00+01:00,Geleen,,,,Bennebroek,NL,image/jpeg,5433.0,2020-11-20T13:29:40+01:00,2020-11-20T12:42:20.4479572Z,False
7,d8e9aa66-f04b-4fd0-afcd-45149eb0842d,,,,,,,,,,,,,,,,,,,,,
8,ccfcd706-1d4c-478f-a535-45309f0a0cd4,942.0,,J,te,Lintelo,,,vrouw,Oud Kamerlid,1942-08-28T00:00:00+02:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6938343Z,False
9,a77c0438-7ef3-41e2-9ac4-4550a063122f,509.0,drs.,G,,Ybema,Gerrit,Gerrit,man,Oud Kamerlid,1945-10-29T00:00:00+01:00,Wonseradeel,,2012-02-15,,Uitwellingerga,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.2857147Z,False
10,8b849ff9-d300-4aae-b111-4556228f9ce0,,,,,,,,,,,,,,,,,,,,,
11,9c4877f9-c69b-4005-ad47-45687282431a,2342.0,mr. drs.,M.C.A.,,Smilde,Margaretha Charlotte Adelheid,Margreeth,vrouw,Oud Kamerlid,1954-06-06T00:00:00+02:00,Leeuwarden,,,,Eelde,NL,image/jpeg,22529.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1349914Z,False
12,9ffb6f11-bc96-41e7-84b5-4580fb447bbf,,,,,,,,,,,,,,,,,,,,,
13,49473e26-8531-461c-bbd0-4583bda23e45,2065.0,,PL,,Tak,,,man,Oud Kamerlid,1848-09-24T00:00:00+02:00,-,,1907-08-24,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.2281815Z,False
14,f1e11526-c9ff-4388-8933-4589b3a1da85,1896.0,,GCJ,van,Reenen,,,man,Oud Kamerlid,1818-09-30T00:00:00+02:00,-,,1893-05-31,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.6026702Z,False
15,b9cfefa1-1e5e-4fd7-a9d5-458e4c3a20db,2714.0,,H.J.,,Beertema,Harm Jan,Harm,man,Tweede Kamerlid,1952-03-09T00:00:00+01:00,Zaandam,Nederland,,,Voorburg,NL,image/jpeg,31055.0,2020-11-20T13:29:40+01:00,2020-11-20T12:43:15.8390459Z,False
16,b5fd35e2-b30d-4121-b74f-45fb8e2dd0ef,2232.0,,JF,,Zijlker,,,man,Oud Kamerlid,1805-04-28T00:00:00+02:00,-,,1868-03-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:23.6657356Z,False
17,7bb34f4c-dc19-4cfc-8831-45fba1dc2864,1884.0,,AGA,van,Rappard,,,man,Oud Kamerlid,1871-08-30T00:00:00+02:00,-,,1946-05-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.55579Z,False
18,fba1bad0-0383-46da-9ccb-46037c18984c,375.0,,HCW,,Moorman,,,man,Oud Kamerlid,1899-07-30T00:00:00+02:00,Roermond,,1971-05-05,'s-Gravenhage,'s-Gravenhage,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:40.1914347Z,False
19,a3aa0dbb-ca47-4b46-89cd-46309dc2a0ff,538.0,,F,,Dragstra,,,man,Oud Kamerlid,1927-10-06T00:00:00+02:00,Heerlen,,2015-06-05,Brunsum,Heerlen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.3638401Z,False
20,77cb6c92-e59d-4d58-8dce-4634a93bf862,667.0,,MWM,van,Winkel,,Michel,man,Oud Kamerlid,1923-05-25T00:00:00+02:00,Rotterdam,,2006-08-04,Den Helder,Den Helder,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7553569Z,False
21,9d5bee7d-fb60-4e73-944b-4641de0fedcb,,,,,,,,,,,,,,,,,,,,,
22,2009cf76-42a8-46e9-a23e-464725e6b3b0,,,,,,,,,,,,,,,,,,,,,
23,4cbe0b75-1452-4671-ad1f-4653d9e72026,1696.0,,JA,,Loerakker,,,man,Oud Kamerlid,1873-08-26T00:00:00+02:00,-,,1950-09-30,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:15.8834106Z,False
24,09eff834-c191-42c0-96cc-465672fe1f2a,673.0,mr.,HJ,,Zeevalking,,,man,Oud Kamerlid,1922-06-07T00:00:00+02:00,Laag-keppel (Utr.),,2005-02-23,Delft,Rijswijk,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7866112Z,False
25,44d3acdb-9fcf-400c-8fec-466d0fff13ab,451.0,,A,de,Goede,Arie,Aar,man,Oud Kamerlid,1928-05-21T00:00:00+02:00,Vlaardingen,,2016-05-16,Zoeterwoude,Leiderdorp,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8012578Z,False
26,0cbd95e6-414a-4dce-a775-4672bed106f7,434.0,,CAA,van,Beek,,,man,Oud Kamerlid,1914-04-14T00:00:00+02:00,Eindhoven,,1986-08-26,Reusel,Reusel,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:10.8325061Z,False
27,f7a6c6f4-163e-4f42-ae92-4676e47a280c,623.0,drs.,CE,,Moret-de Jong,,,vrouw,Oud Kamerlid,1937-08-20T00:00:00+02:00,Delft,,,,Wassenaar,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.7553569Z,False
28,ce5aa0fa-9da1-4eab-b0fc-4681da9def79,240.0,mr.,HW,van,Doorn,,,man,Oud Kamerlid,1915-10-06T00:00:00+02:00,'s-Gravenhage,,1992-01-12,,Baarn,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:31:29.8787813Z,False
29,e03cce91-fcde-4d45-a365-4688d878b9a2,1858.0,,H,,Pollema,,,man,Oud Kamerlid,1851-11-08T00:00:00+01:00,-,,1932-03-29,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:16.5870434Z,False
30,a2a25bff-229c-4a9a-bd3e-469fe9460c53,823.0,,PJS,de,Jong,,Piet,man,Oud Kamerlid,1915-04-03T00:00:00+02:00,Apeldoorn,,2016-07-27,,'s-Gravenhage,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.6157088Z,False
31,d86a5ace-54eb-4d4e-8a9f-46d6790b4d27,199.0,mr.,JGH,,Krajenbrink,Jan,Jan,man,Oud Kamerlid,1941-07-16T00:00:00+02:00,Oostwold,Nederland,,,Oegstgeest,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:30:34.5654607Z,False
32,8da5d75c-b6c5-4d4f-bb96-46e525e78125,1751.0,,DM,de,Melotte d'Envoz,,,man,Oud Kamerlid,1780-11-26T00:00:00+01:00,-,,1856-05-17,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:38:21.0240773Z,False
33,6e8b4756-e85f-40d1-a4ba-46e62088c027,,,,,,,,,,,,,,,,,,,,,
34,97c57831-8c07-4f5d-ab4b-4726a0f41ec4,606.0,,JJ,,Metz,,,man,Oud Kamerlid,1941-08-06T00:00:00+02:00,Amsterdam,,2016-05-30,,Amsterdam,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:33:16.6928597Z,False
35,ec1b1617-76d7-458d-a42c-4743437246f3,827.0,mr.,TH,,Bot,,,man,Oud Kamerlid,1911-07-20T00:00:00+02:00,Dordrecht,,1984-09-24,'s-Gravenhage,Ottawa - Canada,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.4907029Z,False
36,2c7850ce-a1e0-453c-b91e-4744083cddf7,2298.0,drs,F.A.,,Palm,Frederik Albert,,man,Oud Kamerlid,1947-01-30T00:00:00+01:00,Singapore,,2011-03-07,Delft,Voorburg,NL,image/jpeg,5354.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.2130302Z,False
37,6d40307a-0686-4166-87d8-474aa452cbeb,,,,,,,,,,,,,,,,,,,,,
38,4bf16b80-d8cf-4856-ab41-474bd466e6a9,525.0,,LM,,Schoots,Leonardus Marius,Leo,man,Oud Kamerlid,1945-07-26T00:00:00+02:00,Buren (Nederl.),,2019-06-26,Alblasserdam,Zevenhuizen ZH,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:32:16.332592Z,False
39,cd941eb9-a16e-4f15-a844-4781b3841ed9,1434.0,,AZJJ,,Groen,,,man,Oud Kamerlid,1887-05-16T00:00:00+02:00,-,,1965-01-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:15.1797731Z,False
40,431c1b4e-44dc-4345-817d-47935337f9a3,,,,,,,,,,,,,,,,,,,,,
41,a7c20d30-6a9d-41d2-ab93-479c05bf1c2a,1531.0,,PC,t,Hooft,,,man,Oud Kamerlid,1849-10-19T00:00:00+02:00,-,,,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:37:20.3048146Z,False
42,437d2031-b152-429b-bfbc-47a4b7b527c9,1217.0,,JP,,Bredius,,,man,Oud Kamerlid,1811-11-14T00:00:00+01:00,-,,1871-11-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.6476051Z,False
43,3be789b9-c03b-4897-9f21-47be618870f6,825.0,prof.mr.dr.,P,,Lieftinck,,,man,Oud Kamerlid,1902-09-30T00:00:00+02:00,Muiderberg,,1989-06-09,'s-Gravenhage,'s-Gravenhage,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.5688338Z,False
44,4663e3b2-d49e-4375-aad2-47cb74e0a984,2207.0,,FCM,,Wijffels,,,man,Oud Kamerlid,1899-04-10T00:00:00+02:00,-,,1968-03-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.5094403Z,False
45,36b52dc3-d754-477c-a01c-47dce35e9fdc,2266.0,,B.J.,van,Bochove,Bastiaan Jan,Bas Jan,man,Oud Kamerlid,1950-10-03T00:00:00+02:00,Ermelo,,,,Lelystad,NL,image/jpeg,4769.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.2599169Z,False
46,b4219c42-ee69-439c-a7e8-47e1129c1f30,826.0,,EC,,Rozenblad,,,man,Oud Kamerlid,1952-05-10T00:00:00+02:00,Paramaribo,,,,Diemen,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:34:22.4594602Z,False
47,064157f8-9b73-4fbf-8856-47fc843fc2e9,1976.0,,FPG,van,Schuylenburch,,,man,Oud Kamerlid,1767-12-05T00:00:00+01:00,-,,1818-09-13,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.7745878Z,False
48,49b3336a-93a5-4b61-a8cf-48043317d793,1430.0,,ILC,van den,Berch van Heemstede,,,man,Oud Kamerlid,1811-01-06T00:00:00+01:00,-,,1879-07-02,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:36:19.8824323Z,False
49,ee838bd4-d90c-4249-ab3d-48156b3a3013,,,,,,,,,,,,,,,,,,,,,
50,e814959e-9ca8-4dae-b9a2-481bb2c7bd67,2354.0,,P.L.B.A.,Van,Geel,Petrus Leonardus Bastiaan Antonius,Pieter,man,Oud Kamerlid,1951-04-08T00:00:00+02:00,Valkenswaard,,,,Helmond,NL,image/jpeg,24246.0,2020-11-20T13:29:40+01:00,2020-11-20T12:41:14.1661544Z,False
51,1596dc22-19ee-4c87-8999-482ece14fc7b,1995.0,,JJ,,Slicher van Domburg,,,man,Oud Kamerlid,1803-03-01T00:00:00+01:00,-,,1880-04-25,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.7433418Z,False
52,1efcacc2-72e7-46b8-bad3-483634097a9c,2026.0,,MPL,,Steenberghe,,,man,Oud Kamerlid,1899-05-02T00:00:00+02:00,-,,1972-01-22,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:39:21.8527079Z,False
53,418bf51a-c7bf-4456-8b89-48374e9bdf6f,1223.0,,R,van der,Brug,,,man,Oud Kamerlid,1884-08-03T00:00:00+02:00,-,,1959-02-15,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:35:23.7257137Z,False
54,9beff193-96ac-424a-b7fd-483d61a8a1d1,2158.0,,F,,Vos,,,man,Oud Kamerlid,1871-11-21T00:00:00+01:00,-,,1943-07-19,,,NL,,,2020-11-20T13:29:40+01:00,2020-11-20T12:40:18.3375611Z,False
